,Filename,Count,Path
1308,_codecs_kr.c,0,\Modules\cjkcodecs\_codecs_kr.c
1309,_codecs_tw.c,0,\Modules\cjkcodecs\_codecs_tw.c
1310,xmlparse.c,0,\Modules\expat\xmlparse.c
1311,xmlrole.c,0,\Modules\expat\xmlrole.c
1312,xmltok.c,0,\Modules\expat\xmltok.c
1313,xmltok_impl.c,0,\Modules\expat\xmltok_impl.c
1314,xmltok_ns.c,0,\Modules\expat\xmltok_ns.c
1315,blake2b2s.py,0,\Modules\_blake2\blake2b2s.py
1316,blake2b_impl.c,0,\Modules\_blake2\blake2b_impl.c
1317,blake2module.c,0,\Modules\_blake2\blake2module.c
1318,blake2s_impl.c,0,\Modules\_blake2\blake2s_impl.c
1319,blake2b-ref.c,0,\Modules\_blake2\impl\blake2b-ref.c
1320,blake2b.c,0,\Modules\_blake2\impl\blake2b.c
1321,blake2s-ref.c,0,\Modules\_blake2\impl\blake2s-ref.c
1322,blake2s.c,0,\Modules\_blake2\impl\blake2s.c
1323,callbacks.c,0,\Modules\_ctypes\callbacks.c
1324,callproc.c,0,\Modules\_ctypes\callproc.c
1325,cfield.c,0,\Modules\_ctypes\cfield.c
1326,malloc_closure.c,0,\Modules\_ctypes\malloc_closure.c
1327,stgdict.c,0,\Modules\_ctypes\stgdict.c
1328,_ctypes.c,0,\Modules\_ctypes\_ctypes.c
1329,dlfcn_simple.c,0,\Modules\_ctypes\darwin\dlfcn_simple.c
1330,ffi.c,0,\Modules\_ctypes\libffi_osx\ffi.c
1331,types.c,0,\Modules\_ctypes\libffi_osx\types.c
1332,ppc-ffi_darwin.c,0,\Modules\_ctypes\libffi_osx\powerpc\ppc-ffi_darwin.c
1333,x86-ffi64.c,0,\Modules\_ctypes\libffi_osx\x86\x86-ffi64.c
1334,x86-ffi_darwin.c,0,\Modules\_ctypes\libffi_osx\x86\x86-ffi_darwin.c
1335,_decimal.c,0,\Modules\_decimal\_decimal.c
1336,basearith.c,0,\Modules\_decimal\libmpdec\basearith.c
1337,bench.c,0,\Modules\_decimal\libmpdec\bench.c
1338,bench_full.c,0,\Modules\_decimal\libmpdec\bench_full.c
1339,constants.c,0,\Modules\_decimal\libmpdec\constants.c
1340,context.c,0,\Modules\_decimal\libmpdec\context.c
1341,convolute.c,0,\Modules\_decimal\libmpdec\convolute.c
1342,crt.c,0,\Modules\_decimal\libmpdec\crt.c
1343,difradix2.c,0,\Modules\_decimal\libmpdec\difradix2.c
1344,fnt.c,0,\Modules\_decimal\libmpdec\fnt.c
1345,fourstep.c,0,\Modules\_decimal\libmpdec\fourstep.c
1346,io.c,0,\Modules\_decimal\libmpdec\io.c
1347,mpalloc.c,0,\Modules\_decimal\libmpdec\mpalloc.c
1348,mpdecimal.c,0,\Modules\_decimal\libmpdec\mpdecimal.c
1349,mpsignal.c,0,\Modules\_decimal\libmpdec\mpsignal.c
1350,numbertheory.c,0,\Modules\_decimal\libmpdec\numbertheory.c
1351,sixstep.c,0,\Modules\_decimal\libmpdec\sixstep.c
1352,transpose.c,0,\Modules\_decimal\libmpdec\transpose.c
1353,compare.c,0,\Modules\_decimal\libmpdec\examples\compare.c
1354,div.c,0,\Modules\_decimal\libmpdec\examples\div.c
1355,divmod.c,0,\Modules\_decimal\libmpdec\examples\divmod.c
1356,multiply.c,0,\Modules\_decimal\libmpdec\examples\multiply.c
1357,pow.c,0,\Modules\_decimal\libmpdec\examples\pow.c
1358,powmod.c,0,\Modules\_decimal\libmpdec\examples\powmod.c
1359,shift.c,0,\Modules\_decimal\libmpdec\examples\shift.c
1360,sqrt.c,0,\Modules\_decimal\libmpdec\examples\sqrt.c
1361,fnt.py,0,\Modules\_decimal\libmpdec\literature\fnt.py
1362,bench.py,0,\Modules\_decimal\tests\bench.py
1363,bignum.py,0,\Modules\_decimal\tests\bignum.py
1364,deccheck.py,0,\Modules\_decimal\tests\deccheck.py
1365,formathelper.py,0,\Modules\_decimal\tests\formathelper.py
1366,randdec.py,0,\Modules\_decimal\tests\randdec.py
1367,randfloat.py,0,\Modules\_decimal\tests\randfloat.py
1368,bufferedio.c,0,\Modules\_io\bufferedio.c
1369,bytesio.c,0,\Modules\_io\bytesio.c
1370,fileio.c,0,\Modules\_io\fileio.c
1371,iobase.c,0,\Modules\_io\iobase.c
1372,stringio.c,0,\Modules\_io\stringio.c
1373,textio.c,0,\Modules\_io\textio.c
1374,winconsoleio.c,0,\Modules\_io\winconsoleio.c
1375,_iomodule.c,0,\Modules\_io\_iomodule.c
1376,multiprocessing.c,0,\Modules\_multiprocessing\multiprocessing.c
1377,posixshmem.c,0,\Modules\_multiprocessing\posixshmem.c
1378,semaphore.c,0,\Modules\_multiprocessing\semaphore.c
1379,sha3.c,0,\Modules\_sha3\sha3.c
1380,sha3module.c,0,\Modules\_sha3\sha3module.c
1381,blob.c,0,\Modules\_sqlite\blob.c
1382,connection.c,0,\Modules\_sqlite\connection.c
1383,cursor.c,0,\Modules\_sqlite\cursor.c
1384,microprotocols.c,0,\Modules\_sqlite\microprotocols.c
1385,module.c,0,\Modules\_sqlite\module.c
1386,prepare_protocol.c,0,\Modules\_sqlite\prepare_protocol.c
1387,row.c,0,\Modules\_sqlite\row.c
1388,statement.c,0,\Modules\_sqlite\statement.c
1389,util.c,0,\Modules\_sqlite\util.c
1390,sre.c,0,\Modules\_sre\sre.c
1391,cert.c,0,\Modules\_ssl\cert.c
1392,debughelpers.c,0,\Modules\_ssl\debughelpers.c
1393,misc.c,0,\Modules\_ssl\misc.c
1394,fuzzer.c,0,\Modules\_xxtestfuzz\fuzzer.c
1395,abstract.c,0,\Objects\abstract.c
1396,accu.c,0,\Objects\accu.c
1397,boolobject.c,0,\Objects\boolobject.c
1398,bytearrayobject.c,0,\Objects\bytearrayobject.c
1399,bytesobject.c,0,\Objects\bytesobject.c
1400,bytes_methods.c,0,\Objects\bytes_methods.c
1401,call.c,0,\Objects\call.c
1402,capsule.c,0,\Objects\capsule.c
1403,cellobject.c,0,\Objects\cellobject.c
1404,classobject.c,0,\Objects\classobject.c
1405,codeobject.c,0,\Objects\codeobject.c
1406,complexobject.c,0,\Objects\complexobject.c
1407,descrobject.c,0,\Objects\descrobject.c
1408,dictobject.c,0,\Objects\dictobject.c
1409,enumobject.c,0,\Objects\enumobject.c
1410,exceptions.c,0,\Objects\exceptions.c
1411,fileobject.c,0,\Objects\fileobject.c
1412,floatobject.c,0,\Objects\floatobject.c
1413,frameobject.c,0,\Objects\frameobject.c
1414,funcobject.c,0,\Objects\funcobject.c
1415,genericaliasobject.c,0,\Objects\genericaliasobject.c
1416,genobject.c,0,\Objects\genobject.c
1417,interpreteridobject.c,0,\Objects\interpreteridobject.c
1418,iterobject.c,0,\Objects\iterobject.c
1419,listobject.c,0,\Objects\listobject.c
1420,longobject.c,0,\Objects\longobject.c
1421,memoryobject.c,0,\Objects\memoryobject.c
1422,methodobject.c,0,\Objects\methodobject.c
1423,moduleobject.c,0,\Objects\moduleobject.c
1424,namespaceobject.c,0,\Objects\namespaceobject.c
1425,object.c,0,\Objects\object.c
1426,obmalloc.c,0,\Objects\obmalloc.c
1427,odictobject.c,0,\Objects\odictobject.c
1428,picklebufobject.c,0,\Objects\picklebufobject.c
1429,rangeobject.c,0,\Objects\rangeobject.c
1430,setobject.c,0,\Objects\setobject.c
1431,sliceobject.c,0,\Objects\sliceobject.c
1432,structseq.c,0,\Objects\structseq.c
1433,tupleobject.c,0,\Objects\tupleobject.c
1434,typeobject.c,0,\Objects\typeobject.c
1435,typeslots.py,0,\Objects\typeslots.py
1436,unicodectype.c,0,\Objects\unicodectype.c
1437,unicodeobject.c,0,\Objects\unicodeobject.c
1438,unionobject.c,0,\Objects\unionobject.c
1439,weakrefobject.c,0,\Objects\weakrefobject.c
1440,action_helpers.c,0,\Parser\action_helpers.c
1441,asdl.py,0,\Parser\asdl.py
1442,asdl_c.py,0,\Parser\asdl_c.py
1443,myreadline.c,0,\Parser\myreadline.c
1444,parser.c,0,\Parser\parser.c
1445,pegen.c,0,\Parser\pegen.c
1446,pegen_errors.c,0,\Parser\pegen_errors.c
1447,peg_api.c,0,\Parser\peg_api.c
1448,string_parser.c,0,\Parser\string_parser.c
1449,token.c,0,\Parser\token.c
1450,tokenizer.c,0,\Parser\tokenizer.c
1451,config.c,0,\PC\config.c
1452,config_minimal.c,0,\PC\config_minimal.c
1453,dl_nt.c,0,\PC\dl_nt.c
1454,empty.c,0,\PC\empty.c
1455,frozen_dllmain.c,0,\PC\frozen_dllmain.c
1456,invalid_parameter_handler.c,0,\PC\invalid_parameter_handler.c
1457,launcher.c,0,\PC\launcher.c
1458,launcher2.c,0,\PC\launcher2.c
1459,msvcrtmodule.c,0,\PC\msvcrtmodule.c
1460,python3dll.c,0,\PC\python3dll.c
1461,validate_ucrtbase.py,0,\PC\validate_ucrtbase.py
1462,WinMain.c,0,\PC\WinMain.c
1463,winreg.c,0,\PC\winreg.c
1464,winsound.c,0,\PC\winsound.c
1465,_msi.c,0,\PC\_msi.c
1466,main.py,0,\PC\layout\main.py
1467,__init__.py,0,\PC\layout\__init__.py
1468,__main__.py,0,\PC\layout\__main__.py
1469,appxmanifest.py,0,\PC\layout\support\appxmanifest.py
1470,catalog.py,0,\PC\layout\support\catalog.py
1471,constants.py,0,\PC\layout\support\constants.py
1472,filesets.py,0,\PC\layout\support\filesets.py
1473,logging.py,0,\PC\layout\support\logging.py
1474,nuspec.py,0,\PC\layout\support\nuspec.py
1475,options.py,0,\PC\layout\support\options.py
1476,pip.py,0,\PC\layout\support\pip.py
1477,props.py,0,\PC\layout\support\props.py
1478,__init__.py,0,\PC\layout\support\__init__.py
1479,field3.py,0,\PCbuild\field3.py
1480,fix_encoding.py,0,\PCbuild\fix_encoding.py
1481,get_external.py,0,\PCbuild\get_external.py
1482,prepare_ssl.py,0,\PCbuild\prepare_ssl.py
1483,rmpyc.py,0,\PCbuild\rmpyc.py
1484,urlretrieve.py,0,\PCbuild\urlretrieve.py
1485,python.c,0,\Programs\python.c
1486,_bootstrap_python.c,0,\Programs\_bootstrap_python.c
1487,_freeze_module.c,0,\Programs\_freeze_module.c
1488,_freeze_module.py,0,\Programs\_freeze_module.py
1489,asdl.c,0,\Python\asdl.c
1490,ast.c,0,\Python\ast.c
1491,ast_opt.c,0,\Python\ast_opt.c
1492,ast_unparse.c,0,\Python\ast_unparse.c
1493,bltinmodule.c,0,\Python\bltinmodule.c
1494,bootstrap_hash.c,0,\Python\bootstrap_hash.c
1495,ceval.c,0,\Python\ceval.c
1496,codecs.c,0,\Python\codecs.c
1497,compile.c,0,\Python\compile.c
1498,context.c,0,\Python\context.c
1499,dtoa.c,0,\Python\dtoa.c
1500,dup2.c,0,\Python\dup2.c
1501,dynamic_annotations.c,0,\Python\dynamic_annotations.c
1502,dynload_hpux.c,0,\Python\dynload_hpux.c
1503,dynload_shlib.c,0,\Python\dynload_shlib.c
1504,dynload_stub.c,0,\Python\dynload_stub.c
1505,dynload_win.c,0,\Python\dynload_win.c
1506,emscripten_signal.c,0,\Python\emscripten_signal.c
1507,errors.c,0,\Python\errors.c
1508,fileutils.c,0,\Python\fileutils.c
1509,formatter_unicode.c,0,\Python\formatter_unicode.c
1510,frame.c,0,\Python\frame.c
1511,frozen.c,0,\Python\frozen.c
1512,frozenmain.c,0,\Python\frozenmain.c
1513,future.c,0,\Python\future.c
1514,getargs.c,0,\Python\getargs.c
1515,getcompiler.c,0,\Python\getcompiler.c
1516,getcopyright.c,0,\Python\getcopyright.c
1517,getopt.c,0,\Python\getopt.c
1518,getplatform.c,0,\Python\getplatform.c
1519,getversion.c,0,\Python\getversion.c
1520,hamt.c,0,\Python\hamt.c
1521,hashtable.c,0,\Python\hashtable.c
1522,import.c,0,\Python\import.c
1523,importdl.c,0,\Python\importdl.c
1524,initconfig.c,0,\Python\initconfig.c
1525,makeopcodetargets.py,0,\Python\makeopcodetargets.py
1526,marshal.c,0,\Python\marshal.c
1527,modsupport.c,0,\Python\modsupport.c
1528,mysnprintf.c,0,\Python\mysnprintf.c
1529,mystrtoul.c,0,\Python\mystrtoul.c
1530,pathconfig.c,0,\Python\pathconfig.c
1531,preconfig.c,0,\Python\preconfig.c
1532,pyarena.c,0,\Python\pyarena.c
1533,pyctype.c,0,\Python\pyctype.c
1534,pyfpe.c,0,\Python\pyfpe.c
1535,pyhash.c,0,\Python\pyhash.c
1536,pylifecycle.c,0,\Python\pylifecycle.c
1537,pymath.c,0,\Python\pymath.c
1538,pystate.c,0,\Python\pystate.c
1539,pystrcmp.c,0,\Python\pystrcmp.c
1540,pystrhex.c,0,\Python\pystrhex.c
1541,pystrtod.c,0,\Python\pystrtod.c
1542,Python-ast.c,0,\Python\Python-ast.c
1543,Python-tokenize.c,0,\Python\Python-tokenize.c
1544,pythonrun.c,0,\Python\pythonrun.c
1545,pytime.c,0,\Python\pytime.c
1546,specialize.c,0,\Python\specialize.c
1547,structmember.c,0,\Python\structmember.c
1548,suggestions.c,0,\Python\suggestions.c
1549,symtable.c,0,\Python\symtable.c
1550,sysmodule.c,0,\Python\sysmodule.c
1551,thread.c,0,\Python\thread.c
1552,traceback.c,0,\Python\traceback.c
1553,_warnings.c,0,\Python\_warnings.c
1554,c-analyzer.py,0,\Tools\c-analyzer\c-analyzer.py
1555,check-c-globals.py,0,\Tools\c-analyzer\check-c-globals.py
1556,table-file.py,0,\Tools\c-analyzer\table-file.py
1557,_analyzer.py,0,\Tools\c-analyzer\cpython\_analyzer.py
1558,_capi.py,0,\Tools\c-analyzer\cpython\_capi.py
1559,_files.py,0,\Tools\c-analyzer\cpython\_files.py
1560,_parser.py,0,\Tools\c-analyzer\cpython\_parser.py
1561,__init__.py,0,\Tools\c-analyzer\cpython\__init__.py
1562,__main__.py,0,\Tools\c-analyzer\cpython\__main__.py
1563,analyze.py,0,\Tools\c-analyzer\c_analyzer\analyze.py
1564,datafiles.py,0,\Tools\c-analyzer\c_analyzer\datafiles.py
1565,info.py,0,\Tools\c-analyzer\c_analyzer\info.py
1566,match.py,0,\Tools\c-analyzer\c_analyzer\match.py
1567,__init__.py,0,\Tools\c-analyzer\c_analyzer\__init__.py
1568,__main__.py,0,\Tools\c-analyzer\c_analyzer\__main__.py
1569,clsutil.py,0,\Tools\c-analyzer\c_common\clsutil.py
1570,fsutil.py,0,\Tools\c-analyzer\c_common\fsutil.py
1571,info.py,0,\Tools\c-analyzer\c_common\info.py
1572,iterutil.py,0,\Tools\c-analyzer\c_common\iterutil.py
1573,logging.py,0,\Tools\c-analyzer\c_common\logging.py
1574,misc.py,0,\Tools\c-analyzer\c_common\misc.py
1575,scriptutil.py,0,\Tools\c-analyzer\c_common\scriptutil.py
1576,show.py,0,\Tools\c-analyzer\c_common\show.py
1577,strutil.py,0,\Tools\c-analyzer\c_common\strutil.py
1578,tables.py,0,\Tools\c-analyzer\c_common\tables.py
1579,__init__.py,0,\Tools\c-analyzer\c_common\__init__.py
1580,datafiles.py,0,\Tools\c-analyzer\c_parser\datafiles.py
1581,info.py,0,\Tools\c-analyzer\c_parser\info.py
1582,match.py,0,\Tools\c-analyzer\c_parser\match.py
1583,source.py,0,\Tools\c-analyzer\c_parser\source.py
1584,_state_machine.py,0,\Tools\c-analyzer\c_parser\_state_machine.py
1585,__init__.py,0,\Tools\c-analyzer\c_parser\__init__.py
1586,__main__.py,0,\Tools\c-analyzer\c_parser\__main__.py
1587,_alt.py,0,\Tools\c-analyzer\c_parser\parser\_alt.py
1588,_common.py,0,\Tools\c-analyzer\c_parser\parser\_common.py
1589,_compound_decl_body.py,0,\Tools\c-analyzer\c_parser\parser\_compound_decl_body.py
1590,_delim.py,0,\Tools\c-analyzer\c_parser\parser\_delim.py
1591,_func_body.py,0,\Tools\c-analyzer\c_parser\parser\_func_body.py
1592,_global.py,0,\Tools\c-analyzer\c_parser\parser\_global.py
1593,_info.py,0,\Tools\c-analyzer\c_parser\parser\_info.py
1594,_regexes.py,0,\Tools\c-analyzer\c_parser\parser\_regexes.py
1595,__init__.py,0,\Tools\c-analyzer\c_parser\parser\__init__.py
1596,common.py,0,\Tools\c-analyzer\c_parser\preprocessor\common.py
1597,errors.py,0,\Tools\c-analyzer\c_parser\preprocessor\errors.py
1598,gcc.py,0,\Tools\c-analyzer\c_parser\preprocessor\gcc.py
1599,pure.py,0,\Tools\c-analyzer\c_parser\preprocessor\pure.py
1600,__init__.py,0,\Tools\c-analyzer\c_parser\preprocessor\__init__.py
1601,__main__.py,0,\Tools\c-analyzer\c_parser\preprocessor\__main__.py
1602,ccbench.py,0,\Tools\ccbench\ccbench.py
1603,clinic.py,4,\Tools\clinic\clinic.py
1604,cpp.py,0,\Tools\clinic\cpp.py
1605,beer.py,0,\Tools\demo\beer.py
1606,eiffel.py,6,\Tools\demo\eiffel.py
1607,hanoi.py,0,\Tools\demo\hanoi.py
1608,life.py,0,\Tools\demo\life.py
1609,markov.py,0,\Tools\demo\markov.py
1610,mcast.py,0,\Tools\demo\mcast.py
1611,queens.py,0,\Tools\demo\queens.py
1612,redemo.py,0,\Tools\demo\redemo.py
1613,rpython.py,0,\Tools\demo\rpython.py
1614,rpythond.py,0,\Tools\demo\rpythond.py
1615,sortvisu.py,0,\Tools\demo\sortvisu.py
1616,spreadsheet.py,0,\Tools\demo\spreadsheet.py
1617,vector.py,0,\Tools\demo\vector.py
1618,bkfile.py,0,\Tools\freeze\bkfile.py
1619,checkextensions.py,0,\Tools\freeze\checkextensions.py
1620,checkextensions_win32.py,0,\Tools\freeze\checkextensions_win32.py
1621,flag.py,0,\Tools\freeze\flag.py
1622,freeze.py,0,\Tools\freeze\freeze.py
1623,hello.py,0,\Tools\freeze\hello.py
1624,makeconfig.py,0,\Tools\freeze\makeconfig.py
1625,makefreeze.py,0,\Tools\freeze\makefreeze.py
1626,makemakefile.py,0,\Tools\freeze\makemakefile.py
1627,parsesetup.py,0,\Tools\freeze\parsesetup.py
1628,regen_frozen.py,0,\Tools\freeze\regen_frozen.py
1629,winmakemakefile.py,0,\Tools\freeze\winmakemakefile.py
1630,freeze.py,0,\Tools\freeze\test\freeze.py
1631,ok.py,0,\Tools\freeze\test\ok.py
1632,libpython.py,0,\Tools\gdb\libpython.py
1633,makelocalealias.py,0,\Tools\i18n\makelocalealias.py
1634,msgfmt.py,0,\Tools\i18n\msgfmt.py
1635,pygettext.py,0,\Tools\i18n\pygettext.py
1636,importbench.py,0,\Tools\importbench\importbench.py
1637,iobench.py,0,\Tools\iobench\iobench.py
1638,csv_to_wxs.py,0,\Tools\msi\csv_to_wxs.py
1639,generate_md5.py,0,\Tools\msi\generate_md5.py
1640,purge.py,0,\Tools\msi\purge.py
1641,cprog.py,0,\Tools\peg_generator\data\cprog.py
1642,ast_dump.py,0,\Tools\peg_generator\pegen\ast_dump.py
1643,build.py,0,\Tools\peg_generator\pegen\build.py
1644,c_generator.py,0,\Tools\peg_generator\pegen\c_generator.py
1645,first_sets.py,0,\Tools\peg_generator\pegen\first_sets.py
1646,grammar.py,0,\Tools\peg_generator\pegen\grammar.py
1647,grammar_parser.py,0,\Tools\peg_generator\pegen\grammar_parser.py
1648,grammar_visualizer.py,0,\Tools\peg_generator\pegen\grammar_visualizer.py
1649,keywordgen.py,0,\Tools\peg_generator\pegen\keywordgen.py
1650,parser.py,0,\Tools\peg_generator\pegen\parser.py
1651,parser_generator.py,0,\Tools\peg_generator\pegen\parser_generator.py
1652,python_generator.py,0,\Tools\peg_generator\pegen\python_generator.py
1653,sccutils.py,0,\Tools\peg_generator\pegen\sccutils.py
1654,tokenizer.py,0,\Tools\peg_generator\pegen\tokenizer.py
1655,validator.py,0,\Tools\peg_generator\pegen\validator.py
1656,__init__.py,0,\Tools\peg_generator\pegen\__init__.py
1657,__main__.py,0,\Tools\peg_generator\pegen\__main__.py
1658,peg_extension.c,0,\Tools\peg_generator\peg_extension\peg_extension.c
1659,__init__.py,0,\Tools\peg_generator\peg_extension\__init__.py
1660,ast_timings.py,0,\Tools\peg_generator\scripts\ast_timings.py
1661,benchmark.py,0,\Tools\peg_generator\scripts\benchmark.py
1662,download_pypi_packages.py,0,\Tools\peg_generator\scripts\download_pypi_packages.py
1663,find_max_nesting.py,0,\Tools\peg_generator\scripts\find_max_nesting.py
1664,grammar_grapher.py,0,\Tools\peg_generator\scripts\grammar_grapher.py
1665,joinstats.py,0,\Tools\peg_generator\scripts\joinstats.py
1666,__init__.py,0,\Tools\peg_generator\scripts\__init__.py
1667,abitype.py,0,\Tools\scripts\abitype.py
1668,analyze_dxp.py,0,\Tools\scripts\analyze_dxp.py
1669,byext.py,0,\Tools\scripts\byext.py
1670,byteyears.py,0,\Tools\scripts\byteyears.py
1671,checkpip.py,0,\Tools\scripts\checkpip.py
1672,cleanfuture.py,0,\Tools\scripts\cleanfuture.py
1673,combinerefs.py,0,\Tools\scripts\combinerefs.py
1674,copytime.py,0,\Tools\scripts\copytime.py
1675,crlf.py,0,\Tools\scripts\crlf.py
1676,db2pickle.py,0,\Tools\scripts\db2pickle.py
1677,deepfreeze.py,0,\Tools\scripts\deepfreeze.py
1678,diff.py,0,\Tools\scripts\diff.py
1679,dutree.py,0,\Tools\scripts\dutree.py
1680,eptags.py,0,\Tools\scripts\eptags.py
1681,find-uname.py,0,\Tools\scripts\find-uname.py
1682,finddiv.py,0,\Tools\scripts\finddiv.py
1683,findlinksto.py,0,\Tools\scripts\findlinksto.py
1684,findnocoding.py,0,\Tools\scripts\findnocoding.py
1685,find_recursionlimit.py,0,\Tools\scripts\find_recursionlimit.py
1686,fixcid.py,0,\Tools\scripts\fixcid.py
1687,fixdiv.py,0,\Tools\scripts\fixdiv.py
1688,fixheader.py,0,\Tools\scripts\fixheader.py
1689,fixnotice.py,0,\Tools\scripts\fixnotice.py
1690,fixps.py,0,\Tools\scripts\fixps.py
1691,freeze_modules.py,0,\Tools\scripts\freeze_modules.py
1692,generate_global_objects.py,0,\Tools\scripts\generate_global_objects.py
1693,generate_opcode_h.py,0,\Tools\scripts\generate_opcode_h.py
1694,generate_re_casefix.py,0,\Tools\scripts\generate_re_casefix.py
1695,generate_sre_constants.py,0,\Tools\scripts\generate_sre_constants.py
1696,generate_stdlib_module_names.py,0,\Tools\scripts\generate_stdlib_module_names.py
1697,generate_token.py,0,\Tools\scripts\generate_token.py
1698,get-remote-certificate.py,0,\Tools\scripts\get-remote-certificate.py
1699,google.py,0,\Tools\scripts\google.py
1700,gprof2html.py,0,\Tools\scripts\gprof2html.py
1701,highlight.py,0,\Tools\scripts\highlight.py
1702,ifdef.py,0,\Tools\scripts\ifdef.py
1703,import_diagnostics.py,0,\Tools\scripts\import_diagnostics.py
1704,lfcr.py,0,\Tools\scripts\lfcr.py
1705,linktree.py,0,\Tools\scripts\linktree.py
1706,lll.py,0,\Tools\scripts\lll.py
1707,mailerdaemon.py,0,\Tools\scripts\mailerdaemon.py
1708,make_ctype.py,0,\Tools\scripts\make_ctype.py
1709,md5sum.py,0,\Tools\scripts\md5sum.py
1710,mkreal.py,0,\Tools\scripts\mkreal.py
1711,ndiff.py,0,\Tools\scripts\ndiff.py
1712,nm2def.py,0,\Tools\scripts\nm2def.py
1713,objgraph.py,0,\Tools\scripts\objgraph.py
1714,parseentities.py,0,\Tools\scripts\parseentities.py
1715,parse_html5_entities.py,0,\Tools\scripts\parse_html5_entities.py
1716,patchcheck.py,0,\Tools\scripts\patchcheck.py
1717,pathfix.py,0,\Tools\scripts\pathfix.py
1718,pdeps.py,0,\Tools\scripts\pdeps.py
1719,pep384_macrocheck.py,0,\Tools\scripts\pep384_macrocheck.py
1720,pickle2db.py,0,\Tools\scripts\pickle2db.py
1721,pindent.py,0,\Tools\scripts\pindent.py
1722,ptags.py,0,\Tools\scripts\ptags.py
1723,pysource.py,0,\Tools\scripts\pysource.py
1724,reindent-rst.py,0,\Tools\scripts\reindent-rst.py
1725,reindent.py,0,\Tools\scripts\reindent.py
1726,rgrep.py,0,\Tools\scripts\rgrep.py
1727,serve.py,0,\Tools\scripts\serve.py
1728,smelly.py,0,\Tools\scripts\smelly.py
1729,stable_abi.py,0,\Tools\scripts\stable_abi.py
1730,startuptime.py,0,\Tools\scripts\startuptime.py
1731,suff.py,0,\Tools\scripts\suff.py
1732,summarize_stats.py,0,\Tools\scripts\summarize_stats.py
1733,texi2html.py,0,\Tools\scripts\texi2html.py
1734,umarshal.py,0,\Tools\scripts\umarshal.py
1735,untabify.py,0,\Tools\scripts\untabify.py
1736,update_file.py,0,\Tools\scripts\update_file.py
1737,var_access_benchmark.py,0,\Tools\scripts\var_access_benchmark.py
1738,which.py,0,\Tools\scripts\which.py
1739,win_add2path.py,0,\Tools\scripts\win_add2path.py
1740,make_ssl_data.py,0,\Tools\ssl\make_ssl_data.py
1741,stringbench.py,0,\Tools\stringbench\stringbench.py
1742,zdump.py,0,\Tools\tz\zdump.py
1743,comparecodecs.py,0,\Tools\unicode\comparecodecs.py
1744,gencjkcodecs.py,0,\Tools\unicode\gencjkcodecs.py
1745,gencodec.py,0,\Tools\unicode\gencodec.py
1746,genmap_japanese.py,0,\Tools\unicode\genmap_japanese.py
1747,genmap_korean.py,0,\Tools\unicode\genmap_korean.py
1748,genmap_schinese.py,0,\Tools\unicode\genmap_schinese.py
1749,genmap_support.py,0,\Tools\unicode\genmap_support.py
1750,genwincodec.py,0,\Tools\unicode\genwincodec.py
1751,listcodecs.py,0,\Tools\unicode\listcodecs.py
1752,makeunicodedata.py,0,\Tools\unicode\makeunicodedata.py
1753,mkstringprep.py,0,\Tools\unicode\mkstringprep.py
1754,wasm_assets.py,0,\Tools\wasm\wasm_assets.py
1755,wasm_webserver.py,0,\Tools\wasm\wasm_webserver.py
